x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200
9.83333e-31,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.289999,0.299999,0.309999,0.319999,0.329999,0.339998,0.349998,0.359997,0.369997,0.379996,0.389995,0.399993,0.409992,0.41999,0.429987,0.439984,0.449981,0.459976,0.469971,0.479964,0.489956,0.499947,0.509935,0.51992,0.529903,0.539882,0.549856,0.559826,0.569789,0.579745,0.589691,0.599628,0.609552,0.619461,0.629354,0.639226,0.649075,0.658896,0.668685,0.678437,0.688146,0.697805,0.707406,0.716942,0.726402,0.735776,0.745053,0.754219,0.76326,0.77216,0.780903,0.78947,0.797842,0.805998,0.813915,0.821571,0.828941,0.836001,0.842723,0.849084,0.855056,0.860614,0.865733,0.870387,0.874555,0.878215,0.881346,0.883933,0.885961,0.887417,0.888295,0.888588,0.888295,0.887417,0.885961,0.883933,0.881346,0.878215,0.874555,0.870387,0.865733,0.860614,0.855056,0.849084,0.842724,0.836001,0.828941,0.821571,0.813915,0.805998,0.797842,0.78947,0.780903,0.77216,0.76326,0.754219,0.745053,0.735777,0.726403,0.716942,0.707407,0.697805,0.688147,0.678438,0.668687,0.658898,0.649077,0.639229,0.629357,0.619466,0.609557,0.599634,0.5897,0.579755,0.569801,0.559841,0.549876,0.539905,0.529932,0.519956,0.509978,0.5,0.490022,0.480044,0.470068,0.460095,0.450124,0.440159,0.430199,0.420245,0.4103,0.400366,0.390443,0.380534,0.370643,0.360771,0.350923,0.341102,0.331313,0.321562,0.311853,0.302195,0.292593,0.283058,0.273597,0.264223,0.254947,0.245781,0.23674,0.22784,0.219097,0.21053,0.202158,0.194002,0.186085,0.178429,0.171059,0.163999,0.157276,0.150916,0.144944,0.139386,0.134267,0.129613,0.125445,0.121785,0.118654,0.116067,0.114039,0.112583,0.111705,0.111412
9.83333e-31,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.259999,0.269999,0.279999,0.289999,0.299999,0.309998,0.319998,0.329997,0.339997,0.349996,0.359995,0.369994,0.379993,0.389991,0.399989,0.409986,0.419983,0.429979,0.439975,0.449969,0.459962,0.469954,0.479944,0.489932,0.499917,0.509899,0.519878,0.529853,0.539823,0.549786,0.559743,0.569691,0.57963,0.589557,0.59947,0.609368,0.619247,0.629104,0.638937,0.64874,0.65851,0.668241,0.677928,0.687564,0.697141,0.706652,0.716087,0.725436,0.734689,0.743833,0.752855,0.76174,0.770473,0.779037,0.787414,0.795586,0.803531,0.81123,0.818661,0.8258,0.832624,0.839112,0.845238,0.850979,0.856313,0.861217,0.86567,0.869651,0.873142,0.876126,0.878589,0.880518,0.881902,0.882736,0.883015,0.882736,0.881902,0.880518,0.878589,0.876126,0.873142,0.869651,0.86567,0.861217,0.856313,0.850979,0.845238,0.839112,0.832625,0.8258,0.818661,0.81123,0.803531,0.795586,0.787414,0.779037,0.770473,0.76174,0.752855,0.743834,0.73469,0.725437,0.716088,0.706653,0.697142,0.687565,0.67793,0.668244,0.658513,0.648744,0.638942,0.62911,0.619254,0.609377,0.599481,0.58957,0.579647,0.569712,0.559768,0.549817,0.539861,0.529899,0.519935,0.509968,0.5,0.490032,0.480065,0.470101,0.460139,0.450183,0.440232,0.430288,0.420353,0.41043,0.400519,0.390623,0.380746,0.37089,0.361058,0.351256,0.341487,0.331756,0.32207,0.312435,0.302858,0.293347,0.283912,0.274563,0.26531,0.256166,0.247145,0.23826,0.229527,0.220963,0.212586,0.204414,0.196469,0.18877,0.181339,0.1742,0.167375,0.160888,0.154762,0.149021,0.143687,0.138783,0.13433,0.130349,0.126858,0.123874,0.121411,0.119482,0.118098,0.117264,0.116985
9.83333e-31,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.229999,0.239999,0.249999,0.259999,0.269999,0.279998,0.289998,0.299998,0.309997,0.319996,0.329996,0.339995,0.349993,0.359992,0.36999,0.379988,0.389985,0.399982,0.409978,0.419973,0.429967,0.43996,0.449952,0.459942,0.46993,0.479915,0.489898,0.499877,0.509852,0.519822,0.529787,0.539745,0.549695,0.559636,0.569567,0.579485,0.589388,0.599274,0.609141,0.618985,0.628803,0.638591,0.648344,0.658057,0.667725,0.677342,0.686899,0.69639,0.705806,0.715137,0.724372,0.733501,0.742511,0.751389,0.76012,0.768689,0.77708,0.785274,0.793254,0.801002,0.808496,0.815716,0.822642,0.829252,0.835525,0.841439,0.846974,0.852108,0.856822,0.861096,0.864914,0.868257,0.871113,0.873468,0.875311,0.876633,0.877429,0.877695,0.877429,0.876633,0.875311,0.873468,0.871113,0.868257,0.864914,0.861096,0.856822,0.852108,0.846974,0.841439,0.835525,0.829252,0.822642,0.815716,0.808496,0.801002,0.793255,0.785274,0.77708,0.76869,0.760121,0.75139,0.742512,0.733502,0.724373,0.715138,0.705808,0.696392,0.686902,0.677345,0.66773,0.658063,0.648351,0.638599,0.628813,0.618998,0.609156,0.599293,0.58941,0.579512,0.569599,0.559676,0.549743,0.539803,0.529857,0.519907,0.509954,0.5,0.490046,0.480093,0.470143,0.460197,0.450257,0.440324,0.430401,0.420488,0.41059,0.400707,0.390844,0.381002,0.371187,0.361401,0.351649,0.341937,0.33227,0.322655,0.313098,0.303608,0.294192,0.284862,0.275627,0.266498,0.257488,0.24861,0.239879,0.23131,0.22292,0.214726,0.206745,0.198998,0.191504,0.184284,0.177358,0.170748,0.164475,0.158561,0.153026,0.147892,0.143178,0.138904,0.135086,0.131743,0.128887,0.126532,0.124689,0.123367,0.122571,0.122305
9.83333e-31,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.0999999,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.209999,0.219999,0.229999,0.239999,0.249999,0.259998,0.269998,0.279997,0.289997,0.299996,0.309995,0.319994,0.329993,0.339991,0.349989,0.359987,0.369984,0.379981,0.389977,0.399972,0.409966,0.419959,0.429951,0.439941,0.449929,0.459914,0.469897,0.479877,0.489853,0.499824,0.50979,0.51975,0.529702,0.539647,0.549581,0.559504,0.569413,0.579307,0.589183,0.599039,0.608871,0.618676,0.62845,0.638188,0.647886,0.657539,0.667139,0.676681,0.686156,0.695557,0.704874,0.714098,0.723219,0.732223,0.7411,0.749836,0.758416,0.766825,0.775048,0.783067,0.790866,0.798426,0.805728,0.812753,0.819482,0.825895,0.831972,0.837694,0.843042,0.847997,0.85254,0.856656,0.860328,0.863542,0.866284,0.868544,0.870311,0.871579,0.872342,0.872597,0.872342,0.871579,0.870311,0.868544,0.866284,0.863542,0.860328,0.856656,0.85254,0.847997,0.843042,0.837695,0.831972,0.825895,0.819482,0.812753,0.805728,0.798426,0.790866,0.783068,0.775048,0.766826,0.758417,0.749837,0.741102,0.732225,0.723221,0.714101,0.704878,0.695561,0.686161,0.676686,0.667146,0.657547,0.647897,0.638201,0.628466,0.618695,0.608894,0.599067,0.589217,0.579348,0.569462,0.559563,0.549652,0.539732,0.529805,0.519873,0.509937,0.5,0.490063,0.480127,0.470195,0.460268,0.450348,0.440437,0.430538,0.420652,0.410783,0.400933,0.391106,0.381305,0.371534,0.361799,0.352103,0.342453,0.332854,0.323314,0.313839,0.304439,0.295122,0.285899,0.276779,0.267775,0.258898,0.250163,0.241583,0.233174,0.224952,0.216932,0.209134,0.201574,0.194272,0.187247,0.180518,0.174105,0.168028,0.162305,0.156958,0.152003,0.14746,0.143344,0.139672,0.136458,0.133716,0.131456,0.129689,0.128421,0.127658,0.127403
9.83333e-31,0.00999999,0.02,0.03,0.04,0.05,0.06,0.0699999,0.0799999,0.0899999,0.0999999,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.179999,0.189999,0.199999,0.209999,0.219999,0.229998,0.239998,0.249998,0.259997,0.269997,0.279996,0.289995,0.299994,0.309992,0.319991,0.329989,0.339987,0.349984,0.35998,0.369976,0.379971,0.389966,0.399959,0.40995,0.419941,0.429929,0.439915,0.449898,0.459879,0.469855,0.479828,0.489795,0.499757,0.509712,0.51966,0.529598,0.539526,0.549441,0.559343,0.569228,0.579095,0.588941,0.598762,0.608556,0.618318,0.628044,0.637729,0.647368,0.656956,0.666485,0.675949,0.685339,0.694647,0.703864,0.712981,0.721985,0.730866,0.739611,0.748206,0.756639,0.764894,0.772956,0.780808,0.788434,0.795818,0.80294,0.809783,0.81633,0.822561,0.828459,0.834006,0.839184,0.843976,0.848367,0.85234,0.855882,0.858979,0.861621,0.863796,0.865497,0.866717,0.86745,0.867695,0.86745,0.866717,0.865497,0.863796,0.861621,0.858979,0.855882,0.85234,0.848367,0.843976,0.839184,0.834006,0.828459,0.822562,0.81633,0.809784,0.80294,0.795818,0.788435,0.780809,0.772957,0.764895,0.756641,0.748208,0.739613,0.730869,0.721988,0.712985,0.70387,0.694653,0.685346,0.675958,0.666496,0.656969,0.647385,0.637749,0.628067,0.618346,0.60859,0.598803,0.58899,0.579155,0.569299,0.559428,0.549543,0.539647,0.529743,0.519832,0.509917,0.5,0.490083,0.480168,0.470257,0.460353,0.450457,0.440572,0.430701,0.420845,0.41101,0.401197,0.39141,0.381654,0.371933,0.362251,0.352615,0.343031,0.333504,0.324042,0.314654,0.305347,0.29613,0.287015,0.278012,0.269131,0.260387,0.251792,0.243359,0.235105,0.227043,0.219191,0.211565,0.204182,0.19706,0.190216,0.18367,0.177438,0.171541,0.165994,0.160816,0.156024,0.151633,0.14766,0.144118,0.141021,0.138379,0.136204,0.134503,0.133283,0.13255,0.132305
9.83332e-31,0.00999999,0.02,0.03,0.04,0.0499999,0.0599999,0.0699999,0.0799999,0.0899999,0.0999998,0.11,0.12,0.13,0.14,0.149999,0.159999,0.169999,0.179999,0.189999,0.199999,0.209998,0.219998,0.229998,0.239997,0.249996,0.259996,0.269995,0.279994,0.289992,0.299991,0.309989,0.319986,0.329983,0.33998,0.349976,0.359971,0.369965,0.379959,0.389951,0.399941,0.40993,0.419916,0.4299,0.439881,0.449859,0.459833,0.469802,0.479766,0.489724,0.499674,0.509617,0.519549,0.529471,0.53938,0.549274,0.559152,0.569011,0.578847,0.588659,0.598443,0.608195,0.617911,0.627585,0.637214,0.646792,0.656311,0.665766,0.675149,0.684452,0.693667,0.702783,0.711791,0.72068,0.729438,0.738053,0.746512,0.754802,0.762908,0.770815,0.778508,0.785971,0.793188,0.800142,0.806816,0.813193,0.819256,0.824989,0.830375,0.835398,0.840043,0.844295,0.848139,0.851564,0.854556,0.857107,0.859207,0.860848,0.862025,0.862733,0.862969,0.862733,0.862025,0.860848,0.859207,0.857107,0.854556,0.851564,0.848139,0.844295,0.840043,0.835399,0.830376,0.82499,0.819257,0.813193,0.806816,0.800143,0.793189,0.785973,0.77851,0.770817,0.76291,0.754804,0.746515,0.738056,0.729442,0.720685,0.711797,0.702791,0.693676,0.684464,0.675163,0.665783,0.656331,0.646816,0.637243,0.62762,0.617952,0.608244,0.598502,0.58873,0.578931,0.569111,0.559271,0.549415,0.539547,0.529669,0.519783,0.509893,0.5,0.490107,0.480217,0.470331,0.460453,0.450585,0.440729,0.430889,0.421069,0.41127,0.401498,0.391756,0.382048,0.37238,0.362757,0.353184,0.343669,0.334217,0.324837,0.315536,0.306324,0.297209,0.288203,0.279315,0.270558,0.261944,0.253485,0.245196,0.23709,0.229183,0.22149,0.214027,0.206811,0.199857,0.193184,0.186807,0.180743,0.17501,0.169624,0.164601,0.159957,0.155705,0.151861,0.148436,0.145443,0.142893,0.140793,0.139152,0.137975,0.137267,0.137031
9.83332e-31,0.00999998,0.02,0.0299999,0.0399999,0.0499999,0.0599999,0.0699998,0.0799998,0.0899998,0.0999997,0.11,0.12,0.129999,0.139999,0.149999,0.159999,0.169999,0.179999,0.189998,0.199998,0.209997,0.219997,0.229996,0.239995,0.249994,0.259993,0.269992,0.27999,0.289988,0.299986,0.309983,0.31998,0.329976,0.339971,0.349966,0.359959,0.369951,0.379942,0.389931,0.399918,0.409903,0.419885,0.429864,0.439839,0.44981,0.459776,0.469737,0.479691,0.489637,0.499574,0.509502,0.519418,0.529321,0.539209,0.54908,0.558931,0.56876,0.578563,0.588339,0.598082,0.607789,0.617455,0.627076,0.636646,0.646158,0.655608,0.664987,0.674288,0.683502,0.692621,0.701636,0.710536,0.71931,0.727948,0.736436,0.744763,0.752914,0.760877,0.768636,0.776178,0.783486,0.790546,0.797341,0.803856,0.810076,0.815984,0.821564,0.826803,0.831684,0.836193,0.840318,0.844045,0.847363,0.850262,0.852731,0.854762,0.85635,0.857487,0.858171,0.8584,0.858171,0.857487,0.85635,0.854762,0.852731,0.850262,0.847364,0.844045,0.840318,0.836193,0.831684,0.826803,0.821565,0.815984,0.810077,0.803857,0.797342,0.790547,0.783488,0.77618,0.768639,0.76088,0.752918,0.744767,0.736442,0.727955,0.719319,0.710546,0.701648,0.692635,0.683519,0.674308,0.665011,0.655637,0.646193,0.636687,0.627125,0.617513,0.607858,0.598164,0.588436,0.578679,0.568896,0.559092,0.549269,0.539433,0.529584,0.519728,0.509865,0.5,0.490135,0.480272,0.470416,0.460567,0.450731,0.440908,0.431104,0.421321,0.411564,0.401836,0.392142,0.382487,0.372875,0.363313,0.353807,0.344363,0.334989,0.325692,0.316481,0.307365,0.298352,0.289454,0.280681,0.272045,0.263558,0.255233,0.247082,0.23912,0.231361,0.22382,0.216512,0.209453,0.202658,0.196143,0.189923,0.184016,0.178435,0.173197,0.168316,0.163807,0.159682,0.155955,0.152636,0.149738,0.147269,0.145238,0.14365,0.142513,0.141829,0.1416
9.83331e-31,0.00999997,0.0199999,0.0299999,0.0399999,0.0499998,0.0599998,0.0699998,0.0799997,0.0899996,0.0999995,0.109999,0.119999,0.129999,0.139999,0.149999,0.159998,0.169998,0.179998,0.189997,0.199997,0.209996,0.219995,0.229994,0.239993,0.249992,0.25999,0.269988,0.279986,0.289983,0.29998,0.309976,0.319972,0.329966,0.33996,0.349952,0.359943,0.369933,0.37992,0.389906,0.399889,0.409869,0.419846,0.429819,0.439787,0.44975,0.459707,0.469658,0.4796,0.489533,0.499456,0.509367,0.519264,0.529146,0.539011,0.548855,0.558678,0.568474,0.578243,0.587979,0.597679,0.607338,0.616953,0.626517,0.636025,0.645471,0.654849,0.66415,0.673367,0.682492,0.691517,0.70043,0.709223,0.717885,0.726404,0.734768,0.742966,0.750984,0.758809,0.766427,0.773824,0.780985,0.787897,0.794544,0.800911,0.806983,0.812746,0.818185,0.823287,0.828037,0.832423,0.836431,0.840052,0.843272,0.846085,0.848479,0.850449,0.851987,0.853089,0.853752,0.853974,0.853752,0.85309,0.851987,0.850449,0.848479,0.846085,0.843273,0.840052,0.836432,0.832423,0.828038,0.823288,0.818186,0.812747,0.806984,0.800912,0.794545,0.787899,0.780988,0.773827,0.766431,0.758814,0.75099,0.742973,0.734777,0.726414,0.717897,0.709237,0.700447,0.691537,0.682516,0.673396,0.664184,0.654889,0.645519,0.636082,0.626584,0.617032,0.607432,0.59779,0.58811,0.578397,0.568656,0.55889,0.549105,0.539303,0.529489,0.519664,0.509834,0.5,0.490166,0.480336,0.470511,0.460697,0.450895,0.44111,0.431344,0.421603,0.41189,0.40221,0.392568,0.382968,0.373416,0.363918,0.354481,0.345111,0.335816,0.326604,0.317484,0.308463,0.299553,0.290763,0.282103,0.273586,0.265223,0.257027,0.24901,0.241186,0.233569,0.226173,0.219012,0.212101,0.205454,0.199088,0.193016,0.187253,0.181814,0.176712,0.171962,0.167577,0.163568,0.159948,0.156727,0.153915,0.151521,0.149551,0.148013,0.14691,0.146248,0.146026
9.83329e-31,0.00999996,0.0199999,0.0299999,0.0399998,0.0499998,0.0599997,0.0699996,0.0799995,0.0899994,0.0999993,0.109999,0.119999,0.129999,0.139998,0.149998,0.159998,0.169997,0.179997,0.189996,0.199995,0.209994,0.219993,0.229992,0.23999,0.249988,0.259986,0.269983,0.27998,0.289977,0.299972,0.309967,0.319961,0.329954,0.339945,0.349935,0.359923,0.36991,0.379894,0.389875,0.399853,0.409828,0.419798,0.429764,0.439725,0.449679,0.459625,0.469564,0.479493,0.489412,0.499318,0.50921,0.519087,0.528946,0.538785,0.548602,0.558392,0.568155,0.577885,0.58758,0.597234,0.606844,0.616405,0.62591,0.635355,0.644733,0.654037,0.663259,0.672393,0.681429,0.690358,0.699171,0.707859,0.71641,0.724813,0.733057,0.74113,0.749019,0.756711,0.764194,0.771454,0.778476,0.785248,0.791754,0.797982,0.803917,0.809545,0.814853,0.819828,0.824457,0.828728,0.83263,0.836151,0.839283,0.842016,0.844342,0.846255,0.847749,0.848819,0.849463,0.849678,0.849463,0.84882,0.847749,0.846256,0.844343,0.842016,0.839283,0.836152,0.83263,0.828729,0.824458,0.819829,0.814854,0.809546,0.803918,0.797984,0.791757,0.785251,0.77848,0.771458,0.7642,0.756718,0.749027,0.74114,0.733069,0.724827,0.716426,0.707879,0.699195,0.690386,0.681462,0.672432,0.663306,0.654092,0.644798,0.635432,0.626001,0.616511,0.606969,0.597381,0.587752,0.578087,0.568391,0.558668,0.548923,0.53916,0.529382,0.519594,0.509799,0.5,0.490201,0.480406,0.470618,0.46084,0.451077,0.441332,0.431609,0.421913,0.412248,0.402619,0.393031,0.383489,0.373999,0.364568,0.355202,0.345908,0.336694,0.327568,0.318538,0.309614,0.300805,0.292121,0.283574,0.275173,0.266931,0.25886,0.250973,0.243282,0.2358,0.228542,0.22152,0.214749,0.208243,0.202016,0.196082,0.190454,0.185146,0.180171,0.175542,0.171271,0.16737,0.163848,0.160717,0.157984,0.155657,0.153744,0.152251,0.15118,0.150537,0.150322
9.83327e-31,0.00999994,0.0199999,0.0299998,0.0399997,0.0499996,0.0599995,0.0699994,0.0799993,0.0899991,0.0999989,0.109999,0.119998,0.129998,0.139998,0.149997,0.159997,0.169996,0.179995,0.189994,0.199993,0.209992,0.21999,0.229988,0.239986,0.249984,0.259981,0.269977,0.279973,0.289968,0.299962,0.309955,0.319947,0.329938,0.339927,0.349914,0.359899,0.369881,0.379861,0.389837,0.39981,0.409778,0.419742,0.429699,0.43965,0.449594,0.459529,0.469455,0.479369,0.489271,0.499159,0.509032,0.518886,0.52872,0.538531,0.548317,0.558075,0.567801,0.577491,0.587142,0.596749,0.606308,0.615812,0.625258,0.634638,0.643946,0.653176,0.662319,0.671368,0.680315,0.68915,0.697864,0.706448,0.71489,0.723181,0.731308,0.73926,0.747025,0.754591,0.761944,0.769072,0.775963,0.782602,0.788976,0.795073,0.800878,0.80638,0.811566,0.816423,0.82094,0.825105,0.828908,0.832338,0.835388,0.838048,0.840312,0.842173,0.843626,0.844667,0.845292,0.845501,0.845292,0.844667,0.843626,0.842173,0.840313,0.838049,0.835389,0.832339,0.828909,0.825106,0.820941,0.816425,0.811568,0.806383,0.800881,0.795076,0.78898,0.782607,0.775969,0.769079,0.761952,0.7546,0.747036,0.739274,0.731324,0.7232,0.714913,0.706475,0.697896,0.689188,0.68036,0.671421,0.662381,0.653249,0.644032,0.634739,0.625376,0.615951,0.60647,0.596939,0.587364,0.57775,0.568102,0.558425,0.548724,0.539002,0.529265,0.519517,0.50976,0.5,0.49024,0.480483,0.470735,0.460998,0.451276,0.441575,0.431898,0.42225,0.412636,0.403061,0.39353,0.384049,0.374624,0.365261,0.355968,0.346751,0.337619,0.328579,0.31964,0.310812,0.302104,0.293525,0.285087,0.2768,0.268676,0.260726,0.252964,0.2454,0.238048,0.230921,0.224031,0.217393,0.21102,0.204924,0.199119,0.193617,0.188432,0.183575,0.179059,0.174894,0.171091,0.167661,0.164611,0.161951,0.159687,0.157827,0.156374,0.155333,0.154708,0.154499
9.83324e-31,0.0099999,0.0199998,0.0299997,0.0399996,0.0499994,0.0599993,0.0699991,0.0799989,0.0899987,0.0999984,0.109998,0.119998,0.129997,0.139997,0.149996,0.159995,0.169994,0.179993,0.189992,0.19999,0.209989,0.219987,0.229984,0.239981,0.249978,0.259974,0.269969,0.279963,0.289957,0.299949,0.30994,0.31993,0.329918,0.339904,0.349888,0.359869,0.369847,0.379822,0.389792,0.399758,0.409719,0.419675,0.429623,0.439564,0.449496,0.459418,0.469329,0.479227,0.489112,0.49898,0.50883,0.51866,0.528467,0.538249,0.548003,0.557726,0.567413,0.577061,0.586667,0.596225,0.60573,0.615177,0.624561,0.633876,0.643114,0.652268,0.661332,0.670297,0.679156,0.687898,0.696514,0.704996,0.713332,0.721513,0.729526,0.737362,0.745007,0.752451,0.759681,0.766685,0.773449,0.779963,0.786212,0.792185,0.79787,0.803254,0.808325,0.813072,0.817484,0.82155,0.825261,0.828608,0.831581,0.834175,0.83638,0.838193,0.839608,0.840622,0.841231,0.841434,0.841231,0.840622,0.839609,0.838194,0.836381,0.834175,0.831582,0.828609,0.825263,0.821552,0.817486,0.813074,0.808327,0.803257,0.797874,0.79219,0.786218,0.77997,0.773457,0.766694,0.759692,0.752465,0.745023,0.737381,0.729549,0.721539,0.713363,0.705033,0.696557,0.687948,0.679215,0.670367,0.661414,0.652364,0.643226,0.634007,0.624715,0.615356,0.605938,0.596466,0.586947,0.577387,0.56779,0.558162,0.548508,0.538832,0.529138,0.519433,0.509718,0.5,0.490282,0.480567,0.470862,0.461168,0.451492,0.441838,0.43221,0.422613,0.413053,0.403534,0.394062,0.384644,0.375285,0.365993,0.356774,0.347636,0.338586,0.329633,0.320785,0.312052,0.303443,0.294967,0.286637,0.278461,0.270451,0.262619,0.254977,0.247535,0.240308,0.233306,0.226543,0.22003,0.213782,0.20781,0.202126,0.196743,0.191673,0.186926,0.182514,0.178448,0.174737,0.171391,0.168418,0.165825,0.163619,0.161806,0.160391,0.159378,0.158769,0.158565
9.83319e-31,0.00999986,0.0199997,0.0299996,0.0399994,0.0499992,0.059999,0.0699987,0.0799984,0.0899981,0.0999977,0.109997,0.119997,0.129996,0.139995,0.149994,0.159993,0.169992,0.179991,0.189989,0.199987,0.209985,0.219982,0.229978,0.239975,0.24997,0.259965,0.269959,0.279952,0.289943,0.299934,0.309922,0.319909,0.329894,0.339877,0.349856,0.359833,0.369806,0.379775,0.389739,0.399698,0.409651,0.419597,0.429535,0.439464,0.449383,0.459291,0.469186,0.479067,0.488932,0.498778,0.508605,0.518409,0.528188,0.537939,0.547659,0.557344,0.566991,0.576596,0.586155,0.595662,0.605113,0.614502,0.623824,0.633072,0.642239,0.651318,0.660303,0.669185,0.677955,0.686605,0.695126,0.703507,0.71174,0.719814,0.727718,0.73544,0.742971,0.750298,0.757409,0.764294,0.770939,0.777333,0.783465,0.789321,0.794892,0.800164,0.805128,0.809772,0.814086,0.818061,0.821686,0.824954,0.827857,0.830388,0.83254,0.834309,0.835689,0.836677,0.837271,0.83747,0.837271,0.836678,0.835689,0.834309,0.832541,0.830389,0.827859,0.824956,0.821688,0.818063,0.814089,0.809775,0.805132,0.800169,0.794897,0.789328,0.783473,0.777343,0.77095,0.764307,0.757425,0.750316,0.742993,0.735466,0.727747,0.719849,0.711781,0.703556,0.695182,0.686671,0.678032,0.669275,0.660409,0.651442,0.642382,0.633239,0.624018,0.614727,0.605374,0.595964,0.586504,0.577,0.567457,0.55788,0.548276,0.538648,0.529002,0.519342,0.509673,0.5,0.490327,0.480658,0.470998,0.461352,0.451724,0.44212,0.432543,0.423,0.413496,0.404036,0.394626,0.385273,0.375982,0.366761,0.357618,0.348558,0.339591,0.330725,0.321968,0.313329,0.304818,0.296444,0.288219,0.280151,0.272253,0.264534,0.257007,0.249684,0.242575,0.235693,0.22905,0.222657,0.216527,0.210672,0.205103,0.199831,0.194868,0.190225,0.185911,0.181937,0.178312,0.175044,0.172141,0.169611,0.167459,0.16569,0.16431,0.163322,0.162728,0.16253
9.83313e-31,0.0099998,0.0199996,0.0299994,0.0399991,0.0499989,0.0599985,0.0699982,0.0799978,0.0899973,0.0999968,0.109996,0.119995,0.129995,0.139994,0.149992,0.159991,0.169989,0.179987,0.189985,0.199982,0.209979,0.219976,0.229971,0.239967,0.249961,0.259954,0.269946,0.279937,0.289927,0.299915,0.309901,0.319884,0.329866,0.339844,0.349819,0.359791,0.369758,0.37972,0.389677,0.399628,0.409571,0.419507,0.429434,0.43935,0.449255,0.459148,0.469026,0.478887,0.488731,0.498555,0.508357,0.518133,0.527882,0.5376,0.547285,0.556932,0.566537,0.576097,0.585608,0.595063,0.604458,0.613788,0.623047,0.632228,0.641324,0.650329,0.659234,0.668033,0.676716,0.685276,0.693702,0.701987,0.710119,0.718088,0.725886,0.7335,0.74092,0.748134,0.755133,0.761903,0.768435,0.774716,0.780735,0.786482,0.791944,0.797112,0.801975,0.806522,0.810744,0.814633,0.818179,0.821374,0.824211,0.826684,0.828786,0.830513,0.831861,0.832826,0.833406,0.833599,0.833406,0.832826,0.831861,0.830514,0.828787,0.826685,0.824213,0.821376,0.818181,0.814636,0.810748,0.806527,0.80198,0.797118,0.791952,0.786491,0.780746,0.774728,0.76845,0.761921,0.755153,0.748159,0.740948,0.733533,0.725925,0.718134,0.710172,0.702049,0.693776,0.685361,0.676816,0.668148,0.659368,0.650484,0.641505,0.632437,0.623289,0.614068,0.604782,0.595435,0.586036,0.576591,0.567104,0.557582,0.54803,0.538453,0.528857,0.519246,0.509625,0.5,0.490375,0.480754,0.471143,0.461547,0.45197,0.442418,0.432896,0.423409,0.413964,0.404565,0.395218,0.385932,0.376711,0.367563,0.358495,0.349516,0.340632,0.331852,0.323184,0.314639,0.306224,0.297951,0.289828,0.281866,0.274075,0.266467,0.259052,0.251841,0.244847,0.238079,0.23155,0.225271,0.219254,0.213509,0.208048,0.202882,0.19802,0.193473,0.189252,0.185364,0.181819,0.178624,0.175787,0.173315,0.171213,0.169486,0.168138,0.167174,0.166594,0.1664
